"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","ET101","INTRO TO ENGNR TECHNLGY","001","93062","M","10:00 AM - 11:20 AM","ECEC 100","Closed","0","0","Lieber, Samuel","Face-to-Face","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93062",""
