"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","R812101","ELEM PORT","001","96173","TR","10:00 AM - 11:20 AM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96173","RUTGERS INDEX#02116<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812131","INTER PORTUGUESE","040","96174","T","11:30 AM - 12:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96174","RUTGERS INDEX#02117<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812131","INTER PORTUGUESE","040","96174","","TBA"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96174","RUTGERS INDEX#02117<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812203","ADV GRAMMAR AND COMP","040","96175","T","2:30 PM - 3:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96175","RUTGERS INDEX#02119<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812203","ADV GRAMMAR AND COMP","040","96175","","TBA"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96175","RUTGERS INDEX#02119<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812250","PORT LIT ENGLISH TRANSLATION","001","96176","TR","11:30 AM - 12:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96176","RUTGERS INDEX#02120<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812348","PORTUGUESE FILM & LIT","001","96178","TR","2:30 PM - 3:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96178","RUTGERS INDEX#02122<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812349","BRAZILIAN FILM AND LIT","040","96179","W","1:00 PM - 2:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96179","RUTGERS INDEX#02123<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R812349","BRAZILIAN FILM AND LIT","040","96179","","TBA"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96179","RUTGERS INDEX#02123<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
