"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","IT265","GAME ARCHITECTURE AND DESIGN","001","96196","TF","1:00 PM - 2:20 PM","GITC 3200","Closed","26","26","Nersesian, Eric","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96196",""
"202490","IT266","GAME MOD DEVELOPMENT","003","94027","TR","11:30 AM - 12:50 PM","GITC 3200","Closed","26","26","Kehoe, Donald","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94027",""
"202490","IT302","ADVANCED INTERNET APPLICATIONS","451","94028","","TBA"," ","Closed","30","30","Vohra, Rosemina","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94028","Online Course"
"202490","IT310","E-COMMERCE TECHNOLOGY","001","94029","T","2:30 PM - 3:50 PM","TIER 108","Closed","40","40","Patel, Dipesh","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94029","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT310","E-COMMERCE TECHNOLOGY","001","94029","","TBA"," ","Closed","40","40","Patel, Dipesh","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94029","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT310","E-COMMERCE TECHNOLOGY","003","94030","R","2:30 PM - 3:50 PM","TIER 108","Open","40","30","Patel, Dipesh","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94030","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT310","E-COMMERCE TECHNOLOGY","003","94030","","TBA"," ","Open","40","30","Patel, Dipesh","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94030","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT310","E-COMMERCE TECHNOLOGY","005","94031","TR","11:30 AM - 12:50 PM","KUPF 118","Closed","35","35","Statica, Robert","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94031",""
"202490","IT310","E-COMMERCE TECHNOLOGY","451","94032","","TBA"," ","Closed","30","30","Statica, Robert","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94032","Online Course"
"202490","IT310","E-COMMERCE TECHNOLOGY","453","94033","","TBA"," ","Closed","30","30","Statica, Robert","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94033","Online Course"
"202490","IT310","E-COMMERCE TECHNOLOGY - HONORS","HM1","94034","TR","11:30 AM - 12:50 PM","KUPF 118","Open","5","4","Statica, Robert","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94034","Honors Course"
"202490","IT330","COMPUTER FORENSIC","101","94035","S","10:30 AM - 11:50 AM","CKB 317","Closed","40","40","Statica, Robert","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94035","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT330","COMPUTER FORENSIC","101","94035","","TBA"," ","Closed","40","40","Statica, Robert","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94035","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202490","IT331","PRIVACY & INFORMTN TECHNLGY","101","94036","M","6:00 PM - 8:50 PM","FMH 305","Closed","35","35","Campos, Nicole","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94036",""
"202490","IT332","DIGITAL CRIME","101","94037","S","9:00 AM - 10:20 AM","CKB 317","Closed","40","40","Statica, Robert","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94037","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
