"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","INT221","BUILDING & INTERIOR SYSTEMS I","001","93645","MW","8:30 AM - 9:50 AM","CKB 315","Open","30","21","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93645",""
"202490","INT263","INTERIOR DESIGN STUDIO I","001","93646","MR","1:00 PM - 5:20 PM"," ","Closed","12","12","","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93646",""
"202490","INT263","INTERIOR DESIGN STUDIO I","003","93647","MR","1:00 PM - 5:20 PM"," ","Open","12","8","","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93647",""
"202490","INT321","METHODS AND MATERIALS","001","93648","MW","10:00 AM - 11:20 AM","FMH 404","Open","25","15","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93648",""
"202490","INT350","HISTORY OF FURNITURE","101","93649","T","6:00 PM - 8:50 PM","WEST 210","Open","30","23","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93649",""
"202490","INT350","HISTORY OF FURNITURE","101","93649","","TBA"," ","Open","30","23","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=93649",""
"202490","INT363","INTERIOR DESIGN STUDIO III","001","95797","MR","1:00 PM - 5:20 PM"," ","Closed","12","12","","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=95797",""
"202490","INT363","INTERIOR DESIGN STUDIO III","003","95798","MR","1:00 PM - 5:20 PM"," ","Open","12","7","","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=95798",""
