"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","LIT230","INTRODUCTION TO LITERATURE","001","94065","WF","8:30 AM - 9:50 AM","FMH 310","Open","26","6","McRae, Calista","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94065",""
"202490","LIT355","POETRY","101","94066","R","6:00 PM - 8:50 PM","FMH 412","Closed","26","26","Curley, Jonathan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94066",""
"202490","LIT365","NON-FICTION","001","94067","MW","10:00 AM - 11:20 AM","FMH 413","Open","16","5","Kimmelman, Burt","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94067",""
"202490","LIT365","NON-FICTION- HONORS","HM1","94068","MW","10:00 AM - 11:20 AM","FMH 413","Open","6","1","Kimmelman, Burt","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=94068","Honors Course"
