"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","R790201","AMERICAN GOVERNMENT","001","96139","MW","10:00 AM - 11:20 AM"," ","Closed","0","2","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96139","RUTGERS INDEX#02092<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790201","AMERICAN GOVERNMENT","090","96140","","TBA"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96140","RUTGERS INDEX#02093<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790201","AMERICAN GOVERNMENT","091","96142","","TBA"," ","Closed","0","1","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96142","RUTGERS INDEX#02094<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790202","AMERICA & THE WORLD","060","96143","M","6:00 PM - 9:00 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96143","RUTGERS INDEX#02095<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790202","AMERICA & THE WORLD","061","96144","T","6:00 PM - 9:00 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96144","RUTGERS INDEX#02096<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790203","INTRO COMP POLITICS","001","96147","R","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96147","RUTGERS INDEX#02097<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790203","INTRO COMP POLITICS","090","96148","","TBA"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96148","RUTGERS INDEX#02098<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790304","INTRO LAW AND LEGAL RES","060","96149","M","6:00 PM - 9:00 PM"," ","Closed","0","4","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96149","RUTGERS INDEX#02099<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790311","GOVT & POL OF LATIN-AM","0Q1","96150","T","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96150","RUTGERS INDEX#05803<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790317","INTL POLITICAL ECON","090","96151","F","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96151","RUTGERS INDEX#02100<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790321","WORLD POLITICS","001","96152","T","2:30 PM - 5:20 PM"," ","Closed","0","1","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96152","RUTGERS INDEX#02101<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790364","POL OF MINORITY GRPS","001","96154","TR","10:00 AM - 11:20 AM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96154","RUTGERS INDEX#02102<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790367","JURISPRUDENCE AND LEGAL THEORY","062","96155","W","6:00 PM - 9:00 PM"," ","Closed","0","1","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96155","RUTGERS INDEX#05804<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790368","DEMOC & CITIZENSHIP","001","96156","R","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96156","RUTGERS INDEX#02103<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790372","MODERN POLITICAL THEORY","001","96157","M","2:30 PM - 3:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96157","RUTGERS INDEX#02104<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM"
"202490","R790372","MODERN POLITICAL THEORY","001","96157","W","1:00 PM - 2:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96157","RUTGERS INDEX#02104<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM"
"202490","R790372","MODERN POLITICAL THEORY","062","96159","W","6:00 PM - 9:00 PM"," ","Closed","0","1","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96159","RUTGERS INDEX#02105<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790395","CONTEMP AM FOR POLICY","001","96160","R","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96160","RUTGERS INDEX#05805<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790441","CIVIL LIBERTIES","0Q1","96161","MW","10:00 AM - 11:20 AM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96161","RUTGERS INDEX#02107<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790463","TOPICS IN AM POL & PLC","001","96162","TR","11:30 AM - 12:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96162","RUTGERS INDEX#02108<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790463","TOPICS IN AM POL & PLC","002","96166","T","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96166","RUTGERS INDEX#05806<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790466","TOPICS IN GLOBAL POL","001","96167","TR","2:30 PM - 3:50 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96167","RUTGERS INDEX#05807<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790466","TOPICS IN GLOBAL POL","0Q1","96169","W","6:00 PM - 9:00 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96169","RUTGERS INDEX#02110<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790491","RESEARCH METHODS","001","96171","R","2:30 PM - 5:20 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96171","RUTGERS INDEX#02112<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
"202490","R790491","RESEARCH METHODS","063","96172","R","6:00 PM - 9:00 PM"," ","Closed","0","0","","","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=96172","RUTGERS INDEX#02113<br />MUST REGISTER IN PERSON OR SUBMIT REQUEST USING GOOGLE FORM."
