"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","001","90798","M","11:30 AM - 12:50 PM","GITC 1400","Closed","23","23","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90798",""
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","001","90798","R","11:30 AM - 12:50 PM","GITC 2302","Closed","23","23","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90798",""
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","003","90799","M","11:30 AM - 12:50 PM","GITC 1400","Open","23","8","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90799",""
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","003","90799","R","4:00 PM - 5:20 PM","GITC 2302","Open","23","8","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90799",""
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","005","90800","M","11:30 AM - 12:50 PM","GITC 1400","Open","23","22","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90800",""
"202490","BNFO135","PROGRAMMING FOR BIOINFORMATICS","005","90800","R","2:30 PM - 3:50 PM","GITC 2302","Open","23","22","Wu, Jun","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Fall&crn-1=90800",""
